,0
13431,8.9
13432,7.7
13433,4.1
13434,8.5
13435,8.5
13436,6.1
13437,6.1
13438,26.9
13439,20.9
13440,21.3
13441,2.9
13442,14.1
13443,4.5
13444,12.5
13445,4.9
13446,14.9
13447,42.9
13448,4.5
13449,4.1
13450,6.9
13451,9.7
13452,5.3
13453,16.5
13454,8.9
13455,4.5
13456,5.7
13457,10.5
13458,6.9
13459,8.9
13460,10.1
13461,12.1
13462,11.3
13463,8.1
13464,34.27
13465,10.9
13466,14.1
13467,8.9
13468,6.1
13469,4.9
13470,5.3
13471,11.3
13472,4.5
13473,5.7
13474,7.7
13475,16.5
13476,10.9
13477,4.5
13478,4.5
13479,6.9
13480,16.9
13481,16.5
13482,12.1
13483,4.1
13484,6.5
13485,27.7
13486,5.3
13487,32.27
13488,3.7
13489,4.5
13490,4.5
13491,4.1
13492,4.1
13493,9.3
13494,4.9
13495,9.3
13496,6.5
13497,4.5
13498,18.5
13499,28.1
13500,9.7
13501,4.9
13502,5.3
13503,9.7
13504,6.9
13505,29.87
13506,5.3
13507,8.9
13508,5.7
13509,8.9
13510,6.1
13511,9.3
13512,7.7
13513,7.7
13514,5.7
13515,7.3
13516,6.1
13517,6.5
13518,12.5
13519,10.1
13520,6.5
13521,6.5
13522,10.1
13523,8.5
13524,6.5
13525,6.1
13526,10.9
13527,4.5
13528,3.3
13529,8.9
13530,10.9
13531,6.5
13532,4.9
13533,14.1
13534,12.5
13535,4.9
13536,14.1
13537,5.7
13538,6.5
13539,8.9
13540,9.7
13541,4.5
13542,16.9
13543,5.7
13544,8.1
13545,5.7
13546,6.5
13547,9.3
13548,6.5
13549,30.67
13550,11.7
13551,8.9
13552,9.7
13553,12.5
13554,3.7
13555,9.7
13556,8.1
13557,6.5
13558,10.9
13559,10.9
13560,32.67
13561,6.5
13562,13.3
13563,23.3
13564,7.7
13565,8.9
13566,32.27
13567,5.7
13568,5.3
13569,6.1
13570,10.5
13571,5.3
13572,6.1
13573,21.3
13574,10.5
13575,3.3
13576,6.5
13577,8.1
13578,17.7
13579,7.7
13580,12.1
13581,29.7
13582,6.1
13583,9.3
13584,6.5
13585,6.1
13586,6.5
13587,4.5
13588,11.7
13589,10.1
13590,10.5
13591,7.3
13592,4.9
13593,12.5
13594,7.3
13595,8.9
13596,6.9
13597,8.9
13598,3.7
13599,6.9
13600,7.3
13601,9.7
13602,10.5
13603,26.5
13604,5.7
13605,45.0
13606,9.3
13607,9.7
13608,9.7
13609,7.3
13610,8.9
13611,7.3
13612,5.3
13613,14.1
13614,28.5
13615,6.1
13616,14.5
13617,10.5
13618,6.1
13619,4.1
13620,22.9
13621,14.1
13622,7.7
13623,21.7
13624,7.7
13625,18.9
13626,18.5
13627,5.3
13628,3.3
13629,6.1
13630,8.1
13631,6.1
13632,6.9
13633,8.1
13634,13.3
13635,6.5
13636,20.5
13637,14.5
13638,8.5
13639,10.1
13640,12.1
13641,2.5
13642,6.1
13643,6.5
13644,18.5
13645,13.3
13646,4.5
13647,4.5
13648,4.5
13649,10.9
13650,11.3
13651,10.5
13652,4.1
13653,10.1
13654,12.9
13655,5.3
13656,5.7
13657,5.7
13658,15.3
13659,9.3
13660,15.7
13661,12.9
13662,6.1
13663,6.5
13664,8.1
13665,5.7
13666,4.9
13667,8.1
13668,8.1
13669,7.7
13670,7.3
13671,4.1
13672,11.3
13673,6.5
13674,10.1
13675,7.3
13676,10.9
13677,9.7
13678,13.7
13679,6.1
13680,6.9
13681,6.9
13682,4.9
13683,5.7
13684,6.9
13685,3.3
13686,3.7
13687,10.1
13688,8.1
13689,7.7
13690,4.9
13691,6.1
13692,3.7
13693,12.5
13694,4.1
13695,6.5
13696,23.3
13697,10.1
13698,3.3
13699,8.9
13700,8.1
13701,8.5
13702,4.9
13703,14.5
13704,7.7
13705,6.9
13706,6.9
13707,4.9
13708,45.0
13709,10.9
13710,7.7
13711,6.5
13712,8.5
13713,3.3
13714,5.7
13715,8.9
13716,4.9
13717,4.1
13718,45.0
13719,6.9
13720,4.1
13721,8.1
13722,10.5
13723,16.1
13724,8.9
13725,4.5
13726,3.7
13727,3.7
13728,4.5
13729,4.9
13730,5.3
13731,12.9
13732,8.9
13733,3.3
13734,5.7
13735,4.5
13736,8.9
13737,7.3
13738,7.7
13739,6.9
13740,5.3
13741,5.7
13742,7.7
13743,6.5
13744,8.5
13745,5.3
13746,5.7
13747,5.3
13748,12.1
13749,20.9
13750,4.9
13751,5.7
13752,21.7
13753,4.9
13754,5.3
13755,8.1
13756,5.3
13757,8.9
13758,18.1
13759,8.5
13760,8.1
13761,11.7
13762,22.5
13763,5.7
13764,12.1
13765,11.3
13766,4.5
13767,6.5
13768,6.9
13769,28.9
13770,4.9
13771,6.1
13772,13.7
13773,6.5
13774,5.7
13775,5.3
13776,15.7
13777,15.7
13778,18.9
13779,7.7
13780,11.7
13781,4.1
13782,10.1
13783,4.9
13784,10.1
13785,20.9
13786,6.1
13787,5.7
13788,10.1
13789,8.5
13790,7.7
13791,7.7
13792,16.1
13793,6.9
13794,7.7
13795,8.9
13796,10.5
13797,7.3
13798,6.9
13799,26.9
13800,8.5
13801,8.5
13802,6.5
13803,6.1
13804,6.1
13805,4.1
13806,10.5
13807,9.3
13808,4.9
13809,3.7
13810,8.5
13811,7.3
13812,10.5
13813,13.3
13814,6.1
13815,4.9
13816,4.9
13817,5.3
13818,15.3
13819,10.1
13820,13.7
13821,6.5
13822,5.3
13823,8.5
13824,10.5
13825,8.5
13826,10.9
13827,5.3
13828,4.9
13829,3.3
13830,49.57
13831,4.9
13832,10.5
13833,4.1
13834,7.7
13835,4.5
13836,9.3
13837,8.5
13838,9.7
13839,6.9
13840,10.1
13841,13.3
13842,10.5
13843,29.3
13844,6.5
13845,6.9
13846,5.3
13847,9.3
13848,6.5
13849,7.3
13850,10.9
13851,9.3
13852,4.9
13853,13.7
13854,8.1
13855,5.3
13856,9.7
13857,12.1
13858,5.3
13859,4.9
13860,10.5
13861,5.7
13862,6.1
13863,8.9
13864,6.9
13865,8.5
13866,17.7
13867,14.5
13868,14.9
13869,11.7
13870,7.7
13871,28.1
13872,10.1
13873,9.3
13874,10.1
13875,7.3
13876,4.5
13877,8.9
13878,9.7
13879,6.1
13880,18.9
13881,6.5
13882,6.1
13883,4.5
13884,21.3
13885,5.3
13886,15.7
13887,34.44
13888,12.9
13889,5.7
13890,6.5
13891,11.3
13892,7.7
13893,10.1
13894,7.3
13895,8.1
13896,6.5
13897,4.1
13898,20.1
13899,14.9
13900,10.1
13901,9.3
13902,8.5
13903,11.7
13904,4.9
13905,11.7
13906,7.3
13907,8.5
13908,8.1
13909,7.3
13910,8.1
13911,20.9
13912,5.3
13913,10.5
13914,10.1
13915,16.9
13916,4.1
13917,6.5
13918,21.3
13919,9.7
13920,6.5
13921,5.3
13922,5.3
13923,7.7
13924,8.9
13925,6.9
13926,6.1
13927,4.9
13928,8.9
13929,6.1
13930,11.3
13931,6.1
13932,10.5
13933,15.3
13934,6.1
13935,4.5
13936,12.1
13937,7.3
13938,5.7
13939,8.5
13940,8.5
13941,6.5
13942,3.7
13943,8.1
13944,2.5
13945,14.1
13946,10.1
13947,49.57
13948,16.5
13949,8.1
13950,5.3
13951,26.5
13952,3.3
13953,6.1
13954,8.9
13955,10.5
13956,6.5
13957,12.5
13958,7.7
13959,6.5
13960,8.9
13961,14.5
13962,4.5
13963,25.7
13964,9.3
13965,7.7
13966,6.1
13967,4.5
13968,4.1
13969,7.3
13970,10.1
13971,6.1
13972,8.5
13973,8.9
13974,4.5
13975,11.3
13976,5.7
13977,6.5
13978,8.1
13979,16.5
13980,10.5
13981,7.3
13982,17.07
13983,18.5
13984,8.1
13985,5.7
13986,3.7
13987,9.7
13988,6.9
13989,8.9
13990,45.0
13991,35.07
13992,6.1
13993,12.5
13994,4.9
13995,36.8
13996,45.0
13997,16.1
13998,6.9
13999,26.67
14000,7.7
14001,4.1
14002,7.3
14003,5.7
14004,6.1
14005,11.7
14006,10.1
14007,4.1
14008,6.1
14009,6.9
14010,4.5
14011,9.3
14012,4.9
14013,8.9
14014,9.7
14015,27.87
14016,4.9
14017,5.3
14018,7.3
14019,7.7
14020,8.5
14021,5.3
14022,6.9
14023,11.7
14024,6.5
14025,6.5
14026,4.9
14027,7.7
14028,28.1
14029,7.7
14030,7.7
14031,17.7
14032,11.7
14033,11.7
14034,18.9
14035,8.5
14036,14.5
14037,10.5
14038,4.5
14039,3.7
14040,7.7
14041,8.9
14042,5.7
14043,10.9
14044,5.3
14045,10.5
14046,13.3
14047,6.9
14048,5.3
14049,19.07
14050,11.3
14051,4.9
14052,13.7
14053,8.9
14054,4.9
14055,8.5
14056,10.1
14057,6.5
14058,8.5
14059,6.9
14060,4.9
14061,5.3
14062,6.9
14063,5.3
14064,8.9
14065,11.3
14066,5.3
14067,11.3
14068,4.9
14069,10.9
14070,8.5
14071,4.1
14072,5.3
14073,30.67
14074,4.5
14075,5.3
14076,7.3
14077,7.3
14078,4.9
14079,32.5
14080,4.9
14081,7.7
14082,5.7
14083,12.5
14084,7.3
14085,8.1
14086,19.7
14087,6.1
14088,8.1
14089,6.1
14090,9.7
14091,5.7
14092,10.9
14093,4.1
14094,14.5
14095,5.7
14096,13.3
14097,5.3
14098,7.3
14099,4.5
14100,4.9
14101,12.1
14102,6.1
14103,9.3
14104,8.9
14105,8.1
14106,16.5
14107,4.5
14108,10.5
14109,3.7
14110,8.9
14111,4.1
14112,5.7
14113,5.7
14114,9.3
14115,6.5
14116,6.9
14117,18.9
14118,15.7
14119,9.3
14120,4.9
14121,8.1
14122,31.7
14123,18.5
14124,6.9
14125,7.3
14126,32.1
14127,8.9
14128,8.5
14129,5.3
14130,6.5
14131,6.9
14132,4.1
14133,10.5
14134,8.1
14135,6.9
14136,8.1
14137,6.9
14138,5.7
14139,6.1
14140,10.5
14141,5.3
14142,8.1
14143,6.9
14144,7.7
14145,7.3
14146,7.7
14147,7.7
14148,6.9
14149,10.9
14150,8.9
14151,21.3
14152,23.3
14153,6.1
14154,7.7
14155,18.1
14156,4.1
14157,10.1
14158,6.9
14159,8.5
14160,6.5
14161,7.3
14162,2.5
14163,3.3
14164,4.9
14165,12.5
14166,12.1
14167,6.9
14168,7.7
14169,8.9
14170,9.7
14171,6.5
14172,4.9
14173,5.7
14174,23.7
14175,7.7
14176,10.5
14177,4.9
14178,9.7
14179,4.5
14180,4.9
14181,4.9
14182,17.3
14183,8.9
14184,4.9
14185,22.1
14186,7.7
14187,8.9
14188,6.1
14189,3.7
14190,10.1
14191,5.7
14192,14.9
14193,4.5
14194,9.3
14195,5.3
14196,7.3
14197,10.9
14198,6.9
14199,5.7
14200,7.7
14201,4.5
14202,5.3
14203,6.1
14204,8.1
14205,6.1
14206,7.3
14207,6.1
14208,13.7
14209,8.1
14210,5.3
14211,9.3
14212,12.5
14213,5.7
14214,8.5
14215,5.3
14216,12.5
14217,7.7
14218,2.9
14219,12.1
14220,4.1
14221,10.1
14222,3.3
14223,26.27
14224,5.3
14225,11.3
14226,3.7
14227,7.3
14228,49.57
14229,28.4
14230,5.7
14231,7.7
14232,5.3
14233,6.9
14234,10.5
14235,9.7
14236,13.3
14237,12.9
14238,25.7
14239,6.5
14240,13.7
14241,4.5
14242,3.3
14243,8.9
14244,26.5
14245,26.0
14246,5.7
14247,12.9
14248,3.7
14249,11.7
14250,24.9
14251,8.5
14252,9.3
14253,7.3
14254,7.7
14255,15.3
14256,13.3
14257,9.3
14258,18.1
14259,15.7
14260,11.3
14261,5.7
14262,16.1
14263,6.1
14264,6.9
14265,12.9
14266,4.5
14267,4.1
14268,4.9
14269,17.7
14270,7.3
14271,11.3
14272,6.5
14273,29.47
14274,8.5
14275,7.7
14276,13.7
14277,7.3
14278,16.1
14279,4.9
14280,9.3
14281,4.1
14282,12.5
14283,4.1
14284,12.5
14285,4.9
14286,5.7
14287,17.7
14288,7.3
14289,15.3
14290,17.7
14291,10.5
14292,33.07
14293,11.3
14294,15.3
14295,13.7
14296,26.5
14297,8.1
14298,16.9
14299,14.9
14300,5.3
14301,19.3
14302,4.5
14303,7.3
14304,13.7
14305,11.3
14306,10.9
14307,5.7
14308,4.9
14309,4.1
14310,5.7
14311,5.7
14312,6.9
14313,4.5
14314,9.3
14315,10.5
14316,4.1
14317,6.9
14318,9.7
14319,3.7
14320,12.5
14321,16.5
14322,10.9
14323,14.9
14324,19.7
14325,6.9
14326,6.5
14327,8.9
14328,6.1
14329,6.5
14330,4.9
14331,12.1
14332,34.9
14333,15.3
14334,13.7
14335,26.27
14336,7.7
14337,6.9
14338,7.7
14339,12.5
14340,9.3
14341,5.3
14342,6.5
14343,8.5
14344,10.9
14345,4.1
14346,9.3
14347,12.5
14348,12.1
14349,6.1
14350,6.1
14351,5.3
14352,8.1
14353,29.7
14354,3.7
14355,5.7
14356,16.1
14357,22.9
14358,10.5
14359,6.5
14360,8.1
14361,6.5
14362,10.1
14363,5.7
14364,8.9
14365,6.1
14366,5.3
14367,4.9
14368,8.1
14369,9.7
14370,4.1
14371,7.3
14372,5.3
14373,11.3
14374,4.5
14375,45.0
14376,10.5
14377,17.3
14378,6.5
14379,5.3
14380,20.9
14381,8.5
14382,3.3
14383,8.1
14384,5.7
14385,6.9
14386,22.9
14387,5.7
14388,3.7
14389,6.5
14390,6.5
14391,13.3
14392,3.3
14393,8.5
14394,10.5
14395,4.5
14396,8.1
14397,10.5
14398,22.5
14399,4.9
14400,9.3
14401,9.7
14402,3.7
14403,6.9
14404,10.1
14405,6.9
14406,6.9
14407,25.3
14408,5.7
14409,6.9
14410,5.3
14411,6.9
14412,5.7
14413,4.1
14414,30.9
14415,2.9
14416,6.1
14417,10.1
14418,5.3
14419,9.3
14420,8.1
14421,15.87
14422,3.3
14423,12.1
14424,36.1
14425,3.7
14426,4.5
14427,20.1
14428,7.7
14429,5.7
14430,5.7
14431,8.9
14432,4.5
14433,11.3
14434,8.1
14435,5.7
14436,4.9
14437,6.9
14438,11.7
14439,4.1
14440,10.5
14441,3.7
14442,7.3
14443,5.7
14444,40.4
14445,6.1
14446,14.9
14447,7.3
14448,6.1
14449,6.5
14450,4.9
14451,15.7
14452,9.7
14453,10.1
14454,9.7
14455,8.1
14456,8.5
14457,5.7
14458,13.7
14459,8.9
14460,4.9
14461,6.5
14462,5.7
14463,7.7
14464,6.5
14465,7.7
14466,6.5
14467,6.9
14468,4.5
14469,11.3
14470,9.7
14471,24.5
14472,8.9
14473,29.47
14474,17.7
14475,7.7
14476,4.5
14477,6.9
14478,22.9
14479,8.1
14480,21.7
14481,15.7
14482,6.5
14483,13.7
14484,12.1
14485,14.9
14486,9.7
14487,7.3
14488,6.9
14489,20.5
14490,8.9
14491,6.1
14492,11.3
14493,29.07
14494,6.1
14495,18.1
14496,6.1
14497,4.1
14498,8.1
14499,12.9
14500,6.1
14501,4.9
14502,4.1
14503,14.5
14504,4.1
14505,4.9
14506,4.9
14507,6.5
14508,12.9
14509,12.1
14510,6.5
14511,5.7
14512,9.3
14513,10.5
14514,17.7
14515,8.1
14516,4.9
14517,8.1
14518,6.5
14519,3.7
14520,4.5
14521,4.9
14522,5.3
14523,6.1
14524,11.3
14525,6.5
14526,7.3
14527,4.9
14528,6.9
14529,4.1
14530,14.1
14531,8.1
14532,16.5
14533,6.1
14534,5.7
14535,3.3
14536,3.7
14537,10.9
14538,7.3
14539,5.7
14540,12.1
14541,4.9
14542,16.1
14543,4.5
14544,12.5
14545,8.9
14546,4.1
14547,8.5
14548,4.1
14549,2.5
14550,29.07
14551,5.7
14552,4.9
14553,6.5
14554,15.7
14555,5.3
14556,10.9
14557,6.5
14558,5.3
14559,6.5
14560,8.1
14561,4.1
14562,14.5
14563,19.3
14564,9.7
14565,7.3
14566,12.9
14567,10.5
14568,16.1
14569,6.9
14570,14.5
14571,6.1
14572,18.5
14573,4.5
14574,9.7
14575,8.5
14576,8.1
14577,5.7
14578,6.5
14579,6.9
14580,12.1
14581,16.1
14582,20.9
14583,26.27
14584,4.1
14585,7.7
14586,5.7
14587,3.7
14588,49.57
14589,23.7
14590,36.67
14591,8.5
14592,27.3
14593,12.5
14594,13.7
14595,7.3
14596,9.7
14597,9.3
14598,12.5
14599,5.3
14600,6.5
14601,7.7
14602,4.9
14603,10.9
14604,6.1
14605,14.1
14606,15.3
14607,12.1
14608,17.3
14609,8.9
14610,9.3
14611,15.7
14612,5.3
14613,15.3
14614,6.1
14615,5.3
14616,7.3
14617,10.9
14618,9.3
14619,18.1
14620,19.3
14621,7.3
14622,12.5
14623,10.1
14624,19.3
14625,8.9
14626,5.7
14627,4.5
14628,10.5
14629,13.3
14630,5.3
14631,6.9
14632,10.1
14633,6.5
14634,5.7
14635,20.9
14636,21.3
14637,22.5
14638,8.1
14639,3.7
14640,29.3
14641,5.3
14642,12.1
14643,3.3
14644,4.1
14645,6.9
14646,5.7
14647,10.5
14648,12.1
14649,8.9
14650,6.1
14651,4.9
14652,9.3
14653,4.5
14654,14.1
14655,16.5
14656,16.9
14657,8.5
14658,6.9
14659,6.1
14660,8.9
14661,6.5
14662,7.7
14663,4.5
14664,8.1
14665,8.5
14666,12.9
14667,20.1
14668,8.9
14669,5.3
14670,27.3
14671,7.3
14672,9.3
14673,10.1
14674,23.3
14675,9.7
14676,24.9
14677,2.9
14678,4.9
14679,11.7
14680,6.5
14681,3.3
14682,16.9
14683,6.1
14684,25.07
14685,37.7
14686,11.7
14687,10.5
14688,29.07
14689,10.1
14690,3.3
14691,22.1
14692,8.1
14693,8.9
14694,11.3
14695,6.9
14696,10.9
14697,3.3
14698,10.9
14699,10.1
14700,10.9
14701,8.9
14702,14.1
14703,4.1
14704,5.7
14705,14.9
14706,2.9
14707,3.7
14708,4.5
14709,12.5
14710,11.7
14711,5.7
14712,12.9
14713,14.1
14714,6.1
14715,7.7
14716,9.3
14717,8.1
14718,4.9
14719,30.27
14720,10.9
14721,4.5
14722,12.9
14723,6.1
14724,17.7
14725,8.9
14726,8.9
14727,11.7
14728,11.3
14729,6.1
14730,4.5
14731,13.7
14732,17.7
14733,3.7
14734,12.1
14735,4.1
14736,7.3
14737,6.9
14738,6.5
14739,6.1
14740,6.5
14741,32.9
14742,4.9
14743,21.7
14744,6.9
14745,4.1
14746,8.1
14747,12.9
14748,7.3
14749,23.7
14750,5.3
14751,8.5
14752,6.5
14753,32.4
14754,9.7
14755,9.3
14756,12.5
14757,5.7
14758,24.9
14759,4.5
14760,6.1
14761,4.9
14762,6.5
14763,4.5
14764,9.3
14765,25.3
14766,24.5
14767,9.7
14768,20.5
14769,7.7
14770,10.9
14771,13.7
14772,5.3
14773,4.5
14774,4.5
14775,6.1
14776,9.3
14777,6.9
14778,4.5
14779,10.1
14780,8.1
14781,15.3
14782,4.1
14783,7.3
14784,6.9
14785,16.1
14786,7.3
14787,35.07
14788,5.7
14789,28.27
14790,6.1
14791,7.7
14792,4.9
14793,15.7
14794,3.3
14795,8.5
14796,16.9
14797,6.1
14798,3.7
14799,7.3
14800,4.5
14801,7.3
14802,13.3
14803,10.1
14804,4.1
14805,4.9
14806,5.7
14807,4.5
14808,4.9
14809,30.27
14810,9.3
14811,11.3
14812,9.7
14813,6.5
14814,4.9
14815,7.3
14816,9.3
14817,9.3
14818,4.1
14819,8.9
14820,8.9
14821,3.3
14822,10.5
14823,7.7
14824,6.1
14825,27.7
14826,5.7
14827,7.3
14828,7.3
14829,32.8
14830,4.1
14831,12.9
14832,11.7
14833,8.1
14834,13.3
14835,9.3
14836,7.3
14837,8.5
14838,8.5
14839,8.1
14840,10.5
14841,16.1
14842,6.5
14843,4.9
14844,6.1
14845,5.3
14846,10.5
14847,11.7
14848,2.9
14849,4.1
14850,12.9
14851,6.9
14852,11.7
14853,9.7
14854,4.5
14855,6.1
14856,6.9
14857,5.7
14858,11.7
14859,5.3
14860,8.5
14861,6.9
14862,6.5
14863,16.5
14864,4.9
14865,45.0
14866,3.3
14867,4.5
14868,12.9
14869,10.5
14870,9.7
14871,12.5
14872,4.1
14873,3.7
14874,5.7
14875,7.7
14876,11.7
14877,4.5
14878,4.9
14879,7.3
14880,4.9
14881,6.5
14882,5.7
14883,4.9
14884,7.3
14885,6.9
14886,20.5
14887,7.7
14888,5.7
14889,6.5
14890,6.1
14891,6.1
14892,4.9
14893,5.7
14894,9.7
14895,5.7
14896,9.7
14897,5.7
14898,7.3
14899,6.5
14900,14.9
14901,8.1
14902,4.1
14903,3.7
14904,6.1
14905,4.5
14906,5.7
14907,25.7
14908,6.9
14909,6.1
14910,14.9
14911,8.5
14912,8.1
14913,17.7
14914,4.5
14915,14.1
14916,8.5
14917,49.57
14918,6.9
14919,45.0
14920,20.9
14921,12.5
14922,7.7
14923,7.7
14924,13.7
14925,12.1
14926,7.7
14927,6.5
14928,9.3
14929,7.7
14930,5.3
14931,5.3
14932,7.3
14933,8.1
14934,8.5
14935,15.3
14936,11.3
14937,5.3
14938,4.5
14939,4.1
14940,24.27
14941,6.5
14942,5.3
14943,3.7
14944,8.1
14945,5.3
14946,7.3
14947,5.7
14948,8.1
14949,9.3
14950,6.5
14951,6.5
14952,7.3
14953,10.9
14954,8.1
14955,10.5
14956,14.5
14957,3.7
14958,6.1
14959,8.1
14960,7.7
14961,9.3
14962,6.9
14963,6.5
14964,12.1
14965,4.5
14966,3.7
14967,6.1
14968,6.1
14969,6.9
14970,13.7
14971,6.1
14972,31.87
14973,8.1
14974,4.5
14975,5.3
14976,10.5
14977,5.7
14978,13.7
14979,4.5
14980,5.3
14981,9.7
14982,8.1
14983,6.1
14984,6.9
14985,10.5
14986,3.3
14987,8.5
14988,7.3
14989,12.1
14990,5.3
14991,8.9
14992,5.7
14993,10.1
14994,5.7
14995,14.9
14996,4.9
14997,12.1
14998,8.1
14999,31.47
15000,4.5
15001,3.3
15002,15.7
15003,7.3
15004,7.7
15005,10.1
15006,9.7
15007,4.9
15008,13.3
15009,7.7
15010,4.9
15011,12.5
15012,4.1
15013,10.9
15014,7.7
15015,4.5
15016,10.5
15017,9.3
15018,31.3
15019,20.9
15020,7.3
15021,4.1
15022,6.9
15023,8.5
15024,6.9
15025,8.9
15026,5.7
15027,4.5
15028,5.7
15029,6.1
15030,3.7
15031,6.9
15032,8.9
15033,15.7
15034,16.9
15035,16.5
15036,8.1
15037,12.9
15038,10.9
15039,4.9
15040,20.1
15041,10.9
15042,7.3
15043,13.3
15044,8.1
15045,17.3
15046,9.3
15047,4.5
15048,4.1
15049,5.3
15050,6.5
15051,8.1
15052,6.9
15053,8.9
15054,9.7
15055,20.9
15056,16.9
15057,4.5
15058,7.7
15059,26.9
15060,9.7
15061,17.7
15062,34.1
15063,7.3
15064,9.7
15065,7.3
15066,9.3
15067,6.5
15068,22.1
15069,6.9
15070,8.1
15071,5.7
15072,4.9
15073,7.7
15074,6.5
15075,11.3
15076,13.3
15077,10.5
15078,29.1
15079,5.3
15080,6.9
15081,26.1
15082,8.1
15083,4.5
15084,7.3
15085,26.9
15086,6.9
15087,10.5
15088,5.3
15089,5.3
15090,5.3
15091,6.1
15092,4.9
15093,6.5
15094,9.3
15095,4.5
15096,6.9
15097,8.9
15098,7.7
15099,8.5
15100,8.1
15101,6.9
15102,10.5
15103,2.9
15104,6.9
15105,9.3
15106,7.7
15107,9.3
15108,8.9
15109,12.9
15110,7.7
15111,6.5
15112,6.1
15113,4.9
15114,9.7
15115,25.7
15116,7.7
15117,9.3
15118,8.5
15119,7.3
15120,45.0
15121,6.9
15122,6.1
15123,6.9
15124,3.3
15125,13.3
15126,6.1
15127,6.9
15128,4.9
15129,3.7
15130,5.3
15131,5.7
15132,6.1
15133,8.5
15134,9.3
15135,7.7
15136,5.7
15137,4.9
15138,8.5
15139,5.3
15140,28.1
15141,45.0
15142,8.1
15143,18.1
15144,10.5
15145,6.9
15146,8.9
15147,4.5
15148,10.5
15149,11.7
15150,7.7
15151,4.9
15152,8.9
15153,18.1
15154,18.1
15155,10.5
15156,8.1
15157,10.1
15158,8.5
15159,24.1
15160,6.1
15161,13.3
15162,6.9
15163,5.3
15164,4.1
15165,10.5
15166,10.5
15167,4.5
15168,25.87
15169,7.3
15170,6.1
15171,10.5
15172,49.57
15173,36.67
15174,8.1
15175,12.1
15176,3.7
15177,8.9
15178,12.5
15179,19.3
15180,16.5
15181,7.7
15182,4.9
15183,15.7
15184,8.5
15185,7.7
15186,8.1
15187,6.1
15188,5.7
15189,9.3
15190,3.3
15191,3.3
15192,13.7
15193,8.5
15194,6.1
15195,9.7
15196,31.87
15197,9.7
15198,13.3
15199,35.47
15200,13.3
15201,20.9
15202,8.1
15203,10.9
15204,7.3
15205,10.9
15206,7.7
15207,5.3
15208,7.3
15209,3.7
15210,6.1
15211,7.3
15212,5.3
15213,4.9
15214,5.3
15215,9.3
15216,6.1
15217,11.7
15218,10.9
15219,11.3
15220,17.7
15221,4.9
15222,8.9
15223,7.7
15224,12.1
15225,18.9
15226,5.3
15227,7.3
15228,5.3
15229,6.5
15230,8.9
15231,9.7
15232,6.5
15233,5.7
15234,7.7
15235,24.5
15236,32.1
15237,20.9
15238,11.3
15239,7.3
15240,6.5
15241,4.9
15242,6.5
15243,10.9
15244,10.1
15245,11.7
15246,6.1
15247,8.1
15248,7.3
15249,16.1
15250,4.1
15251,24.1
15252,8.5
15253,8.1
15254,5.7
15255,7.7
15256,18.9
15257,32.1
15258,16.9
15259,18.1
15260,3.7
15261,9.3
15262,4.5
15263,4.1
15264,7.7
15265,5.3
15266,12.1
15267,14.1
15268,19.7
15269,10.1
15270,6.1
15271,8.9
15272,6.5
15273,12.9
15274,4.1
15275,9.3
15276,16.1
15277,5.7
15278,4.5
15279,6.9
15280,4.5
15281,7.7
15282,4.9
15283,6.9
15284,4.9
15285,6.1
15286,12.1
15287,4.9
15288,5.3
15289,5.7
15290,5.7
15291,8.5
15292,4.1
15293,8.5
15294,7.7
15295,12.5
15296,6.5
15297,12.9
15298,5.7
15299,27.3
15300,7.3
15301,6.5
15302,11.7
15303,2.9
15304,6.9
15305,6.9
15306,13.3
15307,8.1
15308,6.1
15309,10.1
15310,12.1
15311,10.1
15312,5.3
15313,5.7
15314,8.9
15315,7.7
15316,10.1
15317,12.9
15318,4.5
15319,6.1
15320,6.5
15321,9.3
15322,49.57
15323,7.3
15324,5.7
15325,5.3
15326,6.9
15327,5.3
15328,12.9
15329,7.3
15330,13.7
15331,6.5
15332,6.9
15333,16.5
15334,4.1
15335,6.9
15336,26.1
15337,6.5
15338,5.7
15339,14.9
15340,8.9
15341,11.7
15342,6.5
15343,5.3
15344,5.7
15345,29.7
15346,5.7
15347,7.7
15348,8.9
15349,7.7
15350,7.3
15351,5.3
15352,4.9
15353,6.9
15354,33.47
15355,4.9
15356,5.7
15357,4.5
15358,8.1
15359,6.5
15360,7.7
15361,6.1
15362,4.9
15363,4.9
15364,2.5
15365,14.5
15366,8.5
15367,8.9
15368,9.3
15369,6.1
15370,7.3
15371,6.5
15372,8.1
15373,10.1
15374,11.7
15375,16.1
15376,2.5
15377,45.0
15378,6.9
15379,31.3
15380,6.5
15381,5.3
15382,6.1
15383,12.9
15384,7.3
15385,5.3
15386,4.5
15387,14.1
15388,6.9
15389,49.57
15390,4.5
15391,4.9
15392,8.1
15393,17.3
15394,21.7
15395,11.7
15396,12.9
15397,7.3
15398,9.3
15399,4.5
15400,8.5
15401,10.9
15402,5.3
15403,10.1
15404,4.9
15405,11.3
15406,5.7
15407,21.7
15408,8.1
15409,4.5
15410,10.1
15411,3.7
15412,10.1
15413,5.7
15414,14.1
15415,5.3
15416,12.5
15417,10.5
15418,10.5
15419,10.1
15420,8.5
15421,7.3
15422,6.9
15423,4.1
15424,6.9
15425,5.3
15426,32.1
15427,7.3
15428,16.1
15429,10.1
